Data Provider,The Paleobiology Database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data Source,The Paleobiology Database,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data License,Creative Commons CC-BY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
License URL,http://creativecommons.org/licenses/by/4.0/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Documentation URL,http://paleobiodb.org/data1.2/taxa/list_doc.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data URL,"http://paleobiodb.org/data1.2/taxa/list.csv?datainfo&rowcount&base_name=primates&rank=species&show=class,ecospace,pres,ref,refattr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Access Time,Fri 2023-03-03 21:19:12 GMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,PBDB Data Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameters:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,base_name,primates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,rank,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,show,"class,ecospace,pres,ref,refattr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elapsed Time,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Records Found,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Records Returned,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Records:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,ref_author,ref_pubyr,reference_no,is_extant,n_occs,phylum,class,order,family,genus,type_taxon,taxon_environment,environment_basis,motility,life_habit,vision,diet,reproduction,ontogeny,ecospace_comments,primary_reference
385882,385883,txn,,species,Chiropotes utahickae,,385882,species,Chiropotes utahickae,92608,Hershkovitz,1985,68841,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Chiropotes,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"P. Hershkovitz. 1985. A Preliminary Taxonomic Review of the South American Bearded Saki Monkeys Genus Chiropotes (Cebidae, Platyrrhini), with the Description of a New Subspecies. Fieldiana (27):1-46"
385881,385881,txn,,species,Chiropotes israelita,,385881,species,Chiropotes israelita,92608,Wilson and Reeder,2005,30426,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Chiropotes,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,D. E. Wilson and D. M. Reeder. 2005. Mammal species of the world : a taxonomic and geographic reference
385412,385412,txn,,species,Chiropotes satanas,,385412,species,Chiropotes satanas,92608,Wilson and Reeder,2005,30426,extant,1,Chordata,Mammalia,Primates,Pitheciidae,Chiropotes,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,D. E. Wilson and D. M. Reeder. 2005. Mammal species of the world : a taxonomic and geographic reference
391155,391155,txn,,species,Chiropotes sagulatus,,391155,species,Chiropotes sagulatus,92608,Burgin et al.,2018,68855,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Chiropotes,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"C. J. Burgin, J. P. Colella, and P. L. Kahn, N. S. Upham. 2018. How many species of mammals are there?. Journal of Mammalogy 99(1):1-14"
358835,358835,txn,,species,Mohanamico hershkovitzi,,358835,species,Mohanamico hershkovitzi,358834,Luchterhand et al.,1986,63097,extinct,1,Chordata,Mammalia,Primates,Pitheciidae,Mohanamico,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"K. Luchterhand, R. Kay, and R. Madden. 1986. Mohanamico hershkovitzi, gen. et sp. Nov., un primate du Miocène moyen d'Amérique du Sud. C. R. Acad. Sc. Paris 303-II(19):1753-1758"
384961,384963,txn,,species,Antillothrix bernensis,,384961,species,Antillothrix bernensis,384962,Rimoli,1977,68638,extinct,2,Chordata,Mammalia,Primates,Pitheciidae,Antillothrix,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"R. Rimoli. 1977. Una nueva especie de monos (Cebidae: Saimirinae: Saimiri) de la Hispaniola. Cuadernos del Cendia, Univ. Autonoma de Santo Domingo 242:1-14"
232703,232704,txn,,species,Cacajao calvus,,232703,species,Cacajao calvus,92606,Barnett,2005,41271,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cacajao,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,A. A. Barnett. 2005. Cacajao melanocephalus. Mammalian Species 776:1-6
385697,385697,txn,,species,Cacajao hosomi,,385697,species,Cacajao hosomi,92606,Boubli et al.,2008,68802,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cacajao,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"J.P. Boubli, M.N.F. da Silva, and Mv Amado,T. Hrbek, F. B. Pontual, IP Farias. 2008. A Taxonomic Reassessment of Cacajao melanocephalus Humboldt (1811), with the Description of Two New Species. International Journal of Primatology 29:723-741"
232689,232690,txn,,species,Cacajao melanocephalus,,232689,species,Cacajao melanocephalus,92606,Barnett,2005,41271,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cacajao,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,A. A. Barnett. 2005. Cacajao melanocephalus. Mammalian Species 776:1-6
232699,232699,txn,,species,Ouakaria spixii,subjective synonym of,232689,species,Cacajao melanocephalus,92606,Barnett,2005,41271,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cacajao,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,A. A. Barnett. 2005. Cacajao melanocephalus. Mammalian Species 776:1-6
232698,390277,txn,,species,Cacajao ouakary,,232698,species,Cacajao ouakary,92606,Spix,1823,69546,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cacajao,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"J.B.R. Spix. 1823. Simiarum et vespertilionum brasiliensium species novae ou Histoire naturelle des espèces nouvelles de singes et de chauves-souris, observées et recueillies pendant le voyage dans l'intérieur du Brésil, exécuté par ordre de SM le Roi de Bavière dans les années 1817, 1818, 1819, 1820 ."
385814,385814,txn,,species,Callicebus coimbrai,,385814,species,Callicebus coimbrai,92607,Kobayashi and Langguth,1999,68827,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"S. Kobayashi and A. Langguth. 1999. A new species of titi monkey, Callicebus Thomas, from north-eastern Brazil (Primates, Cebidae).  Revista Brasileira de Zoologia 16(2):531-551"
384494,384494,txn,,species,Callicebus personatus,,384494,species,Callicebus personatus,92607,Wilson and Reeder,2005,30426,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,D. E. Wilson and D. M. Reeder. 2005. Mammal species of the world : a taxonomic and geographic reference
385820,385820,txn,,species,Callicebus nigrifrons,,385820,species,Callicebus nigrifrons,92607,Wilson and Reeder,2005,30426,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,D. E. Wilson and D. M. Reeder. 2005. Mammal species of the world : a taxonomic and geographic reference
390280,390285,txn,,species,Callicebus barbarabrownae,,390280,species,Callicebus barbarabrownae,92607,Hershkovitz,1990,69568,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"P. Hershkovitz. 1990. Titis, New World monkeys of the genus Callicebus (Cebidae, Platyrrhini): a preliminary taxonomic review. Fieldiana Zoology (55):1-109"
390310,390311,txn,,species,Callicebus melanochir,,390310,species,Callicebus melanochir,92607,Wied-Neuwied,1820,69580,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Callicebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,M. P. von. Wied-Neuwied. 1820. Reise nach Brasilien in den Jahren 1815 bis 1817.
390841,390842,txn,,species,Cheracebus lucifer,,390841,species,Cheracebus lucifer,390288,Thomas,1914,69646,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cheracebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"O. Thomas. 1914. On various South-American Mammals. The Annals and magazine of natural history; zoology, botany, and geology 13(73-78):345-363"
385816,390306,txn,,species,Cheracebus lugens,,385816,species,Cheracebus lugens,390288,Humboldt,1811,68680,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cheracebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"A. Humboldt. 1811. Sur les singes qui habitent les rives de L'Orénoque du cassiquiare et du Rio Negro par A. de Humboldt.  In A. Humboldt, A Bonpland (eds.), Recueil d'observations de zoologie et d'anatomie comparée, faites dans l'Océan Atlantique, dans l'intérieur du Nouveau Continent et dans la Mer du Sud, pendant les années 1799, 1800, 1801, 1802 et 1803 Tome 1:305-335"
390839,390840,txn,,species,Cheracebus medemi,,390839,species,Cheracebus medemi,390288,Hershkovitz,1963,69645,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cheracebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,P. Hershkovitz. 1963. A systematic and zoogeographic account of the monkeys of the genus Callicebus (Cebidae) of the Amazonas and Orinoco River basins. Mammalia 27(1):1-80
391128,391129,txn,,species,Cheracebus regulus,,391128,species,Cheracebus regulus,390288,Thomas,1927,69660,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cheracebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,O. Thomas. 1927. On the Titi monkeys of the Callicebus torquatus group. Annals and Magazine of Natural History 19(112):509-511
384498,390309,txn,,species,Cheracebus torquatus,,384498,species,Cheracebus torquatus,390288,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cheracebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
391126,391127,txn,,species,Cheracebus purinus,,391126,species,Cheracebus purinus,390288,Thomas,1927,69659,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Cheracebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"O. Thomas. 1927. On a further collection of mammals made by Sr. E. Budin in Neuquen, Patagonia. Annals and Magazine of Natural History  19(114):650-658"
270203,270203,txn,,species,Miocallicebus villaviejai,,270203,species,Miocallicebus villaviejai,270201,Takai et al.,2001,47054,extinct,2,Chordata,Mammalia,Primates,Pitheciidae,Miocallicebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"M. Takai, F. Anaya, and H. Suzuki, N. Shigehara, T. Setoguchi. 2001. A new Platyrrhine from the Middle Miocene of La Venta, Colombia, and the phyletic position of Callicebinae. Anthropological Science 109(4):289-307"
390281,390282,txn,,species,Plecturocebus vieirai,,390281,species,Plecturocebus vieirai,390279,Gualda-Barros et al.,2012,69569,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"J. Gualda-Barros, F. Olivera do Nascimento, and M. Kerr do Amaral. 2012. A new species of Callicebus Thomas, 1903 (Primates, Pitheciidae) from the states of Mato Grosso and Pará, Brazil. Papéis Avulsos de Zoologia  52(23):261-279"
390289,390292,txn,,species,Plecturocebus stephennashi,,390289,species,Plecturocebus stephennashi,390279,van Roosmalen et al.,2002,69572,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"M.G.M. van Roosmalen, T. van Roosmalen, and RA Mittermeier. 2002. A taxonomic review of the titi monkeys, genus Callicebus Thomas, 1903, with the description of two new species, Callicebus bernhardi and Callicebus stephennashi, from Brazilian Amazonia. Neotropical Primates 10(Suppl.):1-52"
385812,390294,txn,,species,Plecturocebus caligatus,,385812,species,Plecturocebus caligatus,390279,Wagner,1842,68826,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,A. Wagner. 1842. Diagnosen neuer Arten brasilischer Säugthiere. Archiv für Naturgeschichte 8:356-362
385652,385652,txn,,species,Callicebus dubius,subjective synonym of,385812,species,Plecturocebus caligatus,390279,Wilson and Reeder,2005,30426,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,D. E. Wilson and D. M. Reeder. 2005. Mammal species of the world : a taxonomic and geographic reference
390286,390287,txn,,species,Plecturocebus toppini,,390286,species,Plecturocebus toppini,390279,Thomas,1914,69571,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"O. Thomas. 1914. New Callicebus and Eumops from S. America. The Annals and magazine of natural history; zoology, botany, and geology 13(73-78):480-481"
385815,390304,txn,,species,Plecturocebus hoffmannsi,,385815,species,Plecturocebus hoffmannsi,390279,Thomas,1908,68828,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"O. Thomas. 1908. Four new Amazonian species. The Annals and magazine of natural history; zoology, botany, and geology 2(7-12):88-91"
390316,390317,txn,,species,Plecturocebus olallae,,390316,species,Plecturocebus olallae,390279,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
384473,390303,txn,,species,Plecturocebus donacophilus,,384473,species,Plecturocebus donacophilus,390279,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
385650,390302,txn,,species,Plecturocebus discolor,,385650,species,Plecturocebus discolor,390279,Geoffroy Saint-Hillaire and Deville,1848,68791,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,I. Geoffroy Saint-Hillaire and Deville. 1848. Note sur huit espèces nouvelles de Singes américains faisant partie des collections de MM. de Castelnau et Émile Deville. Comptes rendus hebdomadaires des séances de l'Académie des sciences 27:497-499
390312,390313,txn,,species,Plecturocebus oenanthe,,390312,species,Plecturocebus oenanthe,390279,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
390314,390315,txn,,species,Plecturocebus modestus,,390314,species,Plecturocebus modestus,390279,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
390295,390296,txn,,species,Plecturocebus pallescens,,390295,species,Plecturocebus pallescens,390279,Thomas,1907,69575,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"O. Thomas. 1907. On Neotropical Mammals of the Genera Callicebus, Reithrodontomys, Ctenomys, Dasypus, and Marmosa. The Annals and magazine of natural history; zoology, botany, and geology 20(115-120):161-168"
390307,390308,txn,,species,Plecturocebus miltoni,,390307,species,Plecturocebus miltoni,390279,Dalponte et al.,2014,69578,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"J.C. Dalponte, F.E. Silva, and J. de Sousa e. Silva Júnior. 2014. New species of titi monkey, genus Callicebus Thomas, 1903 (Primates, Pitheciidae), from Southern Amazonia, Brazil. Papéis Avulsos de Zoologia 54(32):457-472"
390283,390284,txn,,species,Plecturocebus urubambensis,,390283,species,Plecturocebus urubambensis,390279,Vermeer and Tello-Alvarado,2015,69570,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"J. Vermeer and J.C. Tello-Alvarado. 2015. The distribution and taxonomy of titi monkeys (Callicebus) in central and southern Peru, with the description of a new species. Primate Conservation (29):9-29"
390321,390322,txn,,species,Plecturocebus aureipalatii,,390321,species,Plecturocebus aureipalatii,390279,Wallace et al.,2006,69581,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"R.B. Wallace, H. Gómez, and A. Felton, AM Felton. 2006. On a New Species of Titi Monkey, Genus Callicebus Thomas (Primates, Pitheciidae), from Western Bolivia with Preliminary Notes on Distribution and Abundance. Primate Conservation (20):29-39"
384487,390305,txn,,species,Plecturocebus moloch,,384487,species,Plecturocebus moloch,390279,Byrne et al.,2016,69567,extant,1,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
385805,390300,txn,,species,Plecturocebus cinerascens,,385805,species,Plecturocebus cinerascens,390279,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
390298,390299,txn,,species,Plecturocebus caquetensis,,390298,species,Plecturocebus caquetensis,390279,Defler et al.,2010,69577,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"T.R. Defler, M.L. Bueno, and J. García. 2010. Callicebus caquetensis: A New and Critically Endangered Titi Monkey from Southern Caquetá, Colombia. Primate Conservation (25):1-9"
236615,390301,txn,,species,Plecturocebus cupreus,,236615,species,Plecturocebus cupreus,390279,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
390290,390291,txn,,species,Plecturocebus bernhardi,,390290,species,Plecturocebus bernhardi,390279,van Roosmalen et al.,2002,69572,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"M.G.M. van Roosmalen, T. van Roosmalen, and RA Mittermeier. 2002. A taxonomic review of the titi monkeys, genus Callicebus Thomas, 1903, with the description of two new species, Callicebus bernhardi and Callicebus stephennashi, from Brazilian Amazonia. Neotropical Primates 10(Suppl.):1-52"
390318,390319,txn,,species,Plecturocebus baptista,,390318,species,Plecturocebus baptista,390279,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
384490,390297,txn,,species,Plecturocebus ornatus,,384490,species,Plecturocebus ornatus,390279,Byrne et al.,2016,69567,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"H. Byrne, A. B. Rylands, and J. C. Carneiro, J. W. Alfaro, F. Bertuol, M. N. F. da Silva, M. Messias, C. P. Groves, R. A. Mittermeier . 2016. Phylogenetic relationships of the New World titi monkeys (Callicebus): first appraisal of taxonomy based on molecular evidence. Frontiers in Zoology 13(10)"
385810,390293,txn,,species,Plecturocebus brunneus,,385810,species,Plecturocebus brunneus,390279,Wagner,1842,68826,extant,0,Chordata,Mammalia,Primates,Pitheciidae,Plecturocebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,A. Wagner. 1842. Diagnosen neuer Arten brasilischer Säugthiere. Archiv für Naturgeschichte 8:356-362
236606,236606,txn,,species,Aotus nancymaae,,236606,species,Aotus nancymaae,92614,Voss and Fleck,2011,41844,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,R. S. Voss and D. W. Fleck. 2011. Mammalian diversity and Matses ethnomammalogy in Amazonian Peru. Part 1: Primates. Bulletin of the American Museum of Natural History 351:1-81
385661,385661,txn,,species,Aotus nigriceps,,385661,species,Aotus nigriceps,92614,Dollman,1909,68796,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"G. Dollman. 1909. Six new species of Aotus. The Annals and magazine of natural history; zoology, botany, and geology 4:199-204"
390217,390217,txn,,species,Aotus miconax,,390217,species,Aotus miconax,92614,Thomas,1927,69555,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"O. Thomas. 1927. The Godman-Thomas expedition to Peru V On mammals collected by Mr. R. W. Hendee in the Province of San Martin, N. Peru, mostly at Yurac Yacu. The Annals and magazine of natural history 19:361-375"
232712,232713,txn,,species,Aotus azarae,,232712,species,Aotus azarae,92614,Brumback,1974,41273,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,R. A. Brumback. 1974. A third species of the owl monkey (Aotus). Journal of Heredity 65:321-323
232714,232714,txn,,species,Aotus griseimembra,,232714,species,Aotus griseimembra,92614,Brumback,1974,41273,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,R. A. Brumback. 1974. A third species of the owl monkey (Aotus). Journal of Heredity 65:321-323
143115,143115,txn,,species,Aotus dindensis,,143115,species,Aotus dindensis,92614,Setoguchi and Rosenberger,1987,29405,extinct,2,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"T. Setoguchi and A. L. Rosenberger. 1987. A fossil owl monkey from La Venta, Colombia. Nature"
384950,384951,txn,,species,Aotus lemurinus,,384950,species,Aotus lemurinus,92614,Geoffroy Saint-Hilaire,1843,68634,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"I. Geoffroy Saint-Hilaire. 1843. Sur les singes américains composant les genres Nytipithèque, Saïmiri et Callitriche. CR Acad. Sci 16:1150-1153"
390215,390215,txn,,species,Aotus brumbacki,,390215,species,Aotus brumbacki,92614,Hershkovitz,1983,69553,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"P. Hershkovitz. 1983. Two new species of night monkeys, genus Aotus (Cebidae, platyrrhini): A preliminary report on Aotus taxonomy\r\n. American Journal of Primatology"
385663,385663,txn,,species,Aotus vociferans,,385663,species,Aotus vociferans,92614,Wilson and Reeder,2005,30426,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,D. E. Wilson and D. M. Reeder. 2005. Mammal species of the world : a taxonomic and geographic reference
390216,390216,txn,,species,Aotus jorgehernandezi,,390216,species,Aotus jorgehernandezi,92614,Defler and Bueno,2007,69554,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,T.R. Defler and M.L. Bueno. 2007. Aotus Diversity and the Species Problem. Primate Conservation 22:55-70
232710,232711,txn,,species,Aotus trivirgatus,,232710,species,Aotus trivirgatus,92614,Brumback,1974,41273,extant,2,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,R. A. Brumback. 1974. A third species of the owl monkey (Aotus). Journal of Heredity 65:321-323
390233,390233,txn,,species,Aotus zonalis,,390233,species,Aotus zonalis,92614,Goldman,1914,69560,extant,0,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Aotus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,E.A. Goldman. 1914. Descriptions of five new mammals from Panama. Smithsonian miscellaneous collections 63(5):1-7
203520,203520,txn,,species,Insulacebus toussaintiana,,203520,species,Insulacebus toussaintiana,203515,Cooke et al.,2011,38248,extant,1,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Insulacebus,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,"S. B. Cooke, A. L. Rosenberger, and S. Turvey. 2011. An extinct monkey from Haiti and the origins of the Greater Antillean primates. Proceedings of the National Academy of Sciences 108:2699-2704"
384306,384306,txn,,species,Xenothrix mcgregori,,384306,species,Xenothrix mcgregori,40853,Williams and Koopman,1952,68452,extinct,1,Chordata,Mammalia,Primates,NO_FAMILY_SPECIFIED,Xenothrix,,terrestrial,,actively mobile,arboreal,,omnivore,viviparous,,,E.E. Williams and K.F. Koopman. 1952. West Indian Fossil Monkeys. American Museum Novitates (1546)
